,station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
134,442650,99999,1985,5,14,33.2000007629,7,18.0,7.0,1026.5,7.0,,,27.5,7.0,5.80000019073,6.0,7.80000019073,,23.8999996185,True,,,0.019999999553,,False,False,False,False,False,False
135,947170,99999,1997,9,2,57.5,5,49.4000015259,5.0,1012.40002441,5.0,974.599975586,5.0,31.1000003815,5.0,8.19999980927,5.0,18.1000003815,,49.0999984741,True,,,0.0,,False,False,False,False,False,False
136,505640,99999,1958,9,9,60.2000007629,8,51.4000015259,8.0,1010.79998779,8.0,,,18.6000003815,8.0,8.0,8.0,12.0,,45.0,False,,,0.019999999553,,False,False,False,False,False,False
137,601500,99999,1988,4,27,55.0999984741,9,46.5999984741,9.0,1019.09997559,9.0,954.900024414,9.0,5.80000019073,9.0,2.90000009537,9.0,6.0,,45.7000007629,False,,,0.239999994636,,False,False,False,False,False,False
138,961450,99999,2010,2,25,82.9000015259,7,75.5999984741,7.0,1011.09997559,7.0,1010.59997559,7.0,3.70000004768,7.0,1.29999995232,7.0,5.09999990463,,73.4000015259,False,,,0.0,,False,False,False,False,False,False
139,726184,99999,2000,5,19,50.4000015259,24,35.0999984741,24.0,,,,,9.69999980927,24.0,7.19999980927,24.0,15.0,22.0,39.2000007629,False,,,0.270000010729,,False,False,False,False,False,False
140,313880,99999,1950,6,18,73.8000030518,6,50.0,6.0,995.900024414,6.0,,,11.1999998093,5.0,22.2999992371,6.0,33.0,,54.0,False,,,0.0,,False,False,False,False,False,False
141,948020,99999,2007,1,2,60.4000015259,8,52.4000015259,8.0,1006.20001221,8.0,998.099975586,8.0,18.6000003815,4.0,6.5,8.0,15.0,,53.5999984741,True,,,0.0,,False,False,False,False,False,False
142,727650,99999,1985,10,12,39.2999992371,24,30.7999992371,24.0,,,,,,,7.59999990463,24.0,17.1000003815,,27.1000003815,True,,,0.0,,False,False,False,False,False,False
143,703980,25308,1965,12,28,20.3999996185,8,0.899999976158,8.0,998.5,8.0,994.200012207,8.0,14.8999996185,8.0,8.89999961853,8.0,15.8999996185,,17.1000003815,True,,,0.0,,False,False,False,False,False,False
144,945520,99999,1997,2,5,70.9000015259,8,55.0,8.0,1014.59997559,8.0,968.700012207,8.0,24.8999996185,5.0,7.69999980927,8.0,14.0,,55.5999984741,True,,,0.0,,False,False,False,False,False,False
145,236060,99999,2004,6,12,45.2000007629,7,43.4000015259,7.0,1003.09997559,7.0,986.599975586,7.0,4.19999980927,7.0,8.0,7.0,11.6999998093,,43.0,False,,,,,True,True,True,True,True,True
146,562940,99999,1986,1,31,42.5,8,34.0,8.0,1023.70001221,8.0,,,7.19999980927,8.0,3.59999990463,8.0,5.80000019073,,36.2999992371,True,,,0.0599999986589,,False,False,False,False,False,False
147,10890,99999,1992,2,28,24.0,23,23.2000007629,23.0,,,,,5.80000019073,23.0,13.1000003815,23.0,20.0,25.1000003815,21.2000007629,False,,,0.0399999991059,,False,False,False,False,False,False
148,117660,99999,1989,4,29,34.7000007629,7,33.2000007629,7.0,,,,,4.5,7.0,6.40000009537,7.0,13.6000003815,,32.5,True,,,0.0299999993294,,True,True,True,True,True,True
149,70380,34061,1993,12,23,41.9000015259,17,38.7000007629,17.0,1008.0,17.0,991.200012207,17.0,6.5,14.0,12.6999998093,17.0,15.8999996185,33.0,37.2000007629,False,,,0.289999991655,,False,False,False,False,False,False
150,66120,99999,1985,5,25,56.0999984741,8,42.0,8.0,,,900.700012207,8.0,,,2.09999990463,8.0,5.09999990463,,39.2000007629,False,,,0.0,,False,False,False,False,False,False
151,711450,99999,1997,5,31,52.7000007629,7,38.2000007629,7.0,1015.90002441,7.0,986.900024414,7.0,14.5,7.0,6.5,7.0,9.89999961853,,43.9000015259,False,,,0.00999999977648,,False,False,False,False,False,False
152,786150,99999,1984,4,29,83.6999969482,14,68.4000015259,14.0,1013.20001221,6.0,999.400024414,6.0,8.30000019073,14.0,5.40000009537,14.0,9.89999961853,,71.5999984741,False,,,0.0,,False,False,False,False,False,False
153,22610,99999,2004,3,24,21.2000007629,8,17.3999996185,8.0,1024.09997559,8.0,997.299987793,8.0,3.90000009537,8.0,3.59999990463,8.0,5.80000019073,,18.7000007629,False,,,0.070000000298,,False,False,False,False,False,False
154,999999,25309,1953,3,18,33.4000015259,24,27.5,24.0,998.900024414,24.0,998.099975586,24.0,19.2999992371,24.0,7.59999990463,24.0,21.0,,25.0,True,,,,,True,True,True,True,True,True
155,122100,99999,1986,5,31,49.0,8,45.0,7.0,1019.20001221,8.0,,,4.80000019073,8.0,0.699999988079,8.0,1.89999997616,,46.7999992371,False,,,0.209999993443,,False,False,False,False,False,False
156,636540,99999,2009,10,27,73.1999969482,9,65.4000015259,9.0,,,,,7.40000009537,9.0,2.20000004768,9.0,4.09999990463,,64.4000015259,True,,,0.0,,False,False,False,False,False,False
157,744860,94789,2004,10,27,55.5,22,43.0,22.0,1021.40002441,22.0,,,10.0,22.0,7.59999990463,22.0,11.1000003815,,50.0,True,,,0.0,,False,False,False,False,False,False
158,823980,99999,1988,8,15,81.1999969482,21,66.6999969482,21.0,1015.0,5.0,,,7.80000019073,21.0,10.1000003815,21.0,20.0,,73.4000015259,True,,,0.0,,False,False,False,False,False,False
159,38790,99999,1983,7,19,66.4000015259,8,62.2999992371,8.0,1020.59997559,8.0,,,6.19999980927,8.0,2.09999990463,8.0,8.0,,62.5999984741,True,,,0.0,,False,False,False,False,False,False
160,722785,23111,1980,9,11,84.5999984741,24,53.0999984741,24.0,1010.70001221,24.0,,,34.5999984741,24.0,2.29999995232,24.0,5.80000019073,,71.0999984741,True,,,0.0,,False,False,False,False,False,False
161,160640,99999,1989,1,5,25.0,22,24.8999996185,22.0,,,,,0.10000000149,22.0,0.0,22.0,,,23.0,True,,,0.0,,True,True,True,True,True,True
162,133780,99999,2008,11,28,27.8999996185,8,9.10000038147,8.0,,,,,18.6000003815,8.0,9.69999980927,8.0,19.3999996185,,14.5,False,,,0.0,3.90000009537,False,False,False,False,False,False
163,982230,99999,1947,3,11,76.9000015259,24,67.0,24.0,1013.09997559,24.0,1012.5,24.0,19.7000007629,24.0,4.5,24.0,13.0,,69.3000030518,True,,,0.0,,False,False,False,False,False,False
164,70750,99999,2000,4,7,42.5,22,29.1000003815,22.0,1031.59997559,22.0,1013.09997559,22.0,7.69999980927,12.0,4.09999990463,22.0,8.0,,25.7000007629,False,,,0.0,,False,False,False,False,False,False
165,421890,99999,2006,2,24,77.4000015259,7,57.5,7.0,1007.90002441,7.0,,,1.60000002384,7.0,2.5,7.0,4.09999990463,,64.0,False,,,0.0,,False,False,False,False,False,False
166,38720,99999,1985,1,12,33.4000015259,19,30.2999992371,19.0,1027.69995117,19.0,,,,,5.09999990463,19.0,9.89999961853,,25.0,True,,,0.019999999553,,False,False,False,False,False,False
167,23110,99999,2007,1,21,13.3000001907,24,10.8999996185,24.0,,,,,,,10.1000003815,24.0,13.6000003815,,8.80000019073,True,,,,,False,False,False,False,False,False
168,295240,99999,1984,8,31,46.5999984741,7,38.0999984741,7.0,1017.90002441,7.0,,,31.1000003815,7.0,3.09999990463,7.0,7.80000019073,,32.7000007629,False,,,0.0,,False,False,False,False,False,False
169,383920,99999,1984,8,17,80.3000030518,6,60.0999984741,6.0,1005.09997559,6.0,,,9.30000019073,6.0,5.19999980927,6.0,7.80000019073,,66.0,False,,,0.0,,False,False,False,False,False,False
170,320100,99999,1969,12,3,10.1000003815,8,6.80000019073,8.0,1003.79998779,8.0,,,7.90000009537,8.0,5.0,8.0,9.89999961853,,1.0,False,,,0.0,,False,False,False,False,False,False
171,309780,99999,2004,12,8,-10.3999996185,7,-17.8999996185,7.0,1027.5,7.0,953.5,7.0,23.3999996185,7.0,6.69999980927,7.0,11.6999998093,,-26.8999996185,False,,,0.0,0.40000000596,False,False,False,False,False,False
172,166240,99999,1995,5,27,70.3000030518,21,53.7999992371,21.0,,,,,6.19999980927,21.0,3.5,21.0,8.0,,62.5999984741,True,,,0.0,,False,False,False,False,False,False
173,711180,99999,2007,4,29,46.5,4,20.7999992371,4.0,1016.79998779,4.0,935.0,4.0,,,9.5,4.0,15.8999996185,28.8999996185,29.1000003815,False,,,0.0,,False,False,False,False,False,False
174,569510,99999,1996,7,3,72.0,8,64.9000015259,7.0,,,846.900024414,7.0,16.2999992371,8.0,2.40000009537,8.0,5.80000019073,,65.8000030518,False,,,0.0,,False,False,False,False,False,False
175,38100,99999,1994,4,6,47.2000007629,8,44.2999992371,8.0,1011.90002441,8.0,,,12.6999998093,8.0,9.0,8.0,15.8999996185,,44.5999984741,True,,,,,False,False,False,False,False,False
176,541020,99999,2005,6,12,75.4000015259,8,32.2000007629,8.0,993.200012207,8.0,885.5,4.0,18.6000003815,8.0,11.1999998093,8.0,19.3999996185,,60.5999984741,True,,,0.0,,False,False,False,False,False,False
177,702710,26425,2004,10,11,33.9000015259,24,30.3999996185,24.0,1009.20001221,24.0,,,9.69999980927,24.0,3.40000009537,24.0,11.1000003815,,23.0,True,,,0.0,,False,False,False,False,False,False
178,702000,26617,1989,11,20,5.5,24,0.20000000298,24.0,1020.5,24.0,1019.70001221,24.0,20.1000003815,24.0,4.69999980927,24.0,11.1000003815,,-4.0,False,,,0.0,5.09999990463,False,False,False,False,False,False
179,152830,99999,1990,3,21,51.2999992371,18,27.5,6.0,,,919.200012207,6.0,6.19999980927,16.0,2.59999990463,18.0,7.80000019073,,35.0999984741,False,,,0.0,,False,False,False,False,False,False
180,916800,99999,1942,5,6,77.1999969482,24,68.9000015259,24.0,1010.70001221,24.0,,,99.4000015259,24.0,5.19999980927,24.0,9.89999961853,,69.3000030518,True,,,0.0,,False,False,False,False,False,False
181,722192,99999,2008,3,29,51.2000007629,24,42.5999984741,24.0,,,,,6.5,24.0,4.0,24.0,7.0,,48.2000007629,True,,,0.0,,False,False,False,False,False,False
182,221140,99999,1989,1,22,22.6000003815,5,20.6000003815,5.0,988.700012207,5.0,,,2.09999990463,5.0,6.19999980927,5.0,7.80000019073,,13.5,False,,,0.0,25.6000003815,False,False,False,False,False,False
183,949999,108,1965,8,28,61.9000015259,7,46.4000015259,7.0,,,1022.79998779,7.0,,,3.40000009537,7.0,5.09999990463,,53.7999992371,True,,,0.0,,False,False,False,False,False,False
184,671170,99999,1987,10,11,80.4000015259,6,67.9000015259,5.0,1014.29998779,6.0,,,22.2999992371,6.0,4.30000019073,6.0,9.89999961853,,67.3000030518,False,,,0.0,,False,False,False,False,False,False
185,150230,99999,1986,1,8,26.1000003815,5,,,1009.20001221,4.0,965.599975586,4.0,7.5,5.0,13.6000003815,5.0,17.5,,23.3999996185,True,,,0.0,1.60000002384,False,False,False,False,False,False
186,723677,23054,1953,9,28,64.9000015259,24,33.5,24.0,1008.09997559,24.0,790.299987793,24.0,27.3999996185,24.0,15.5,24.0,38.0999984741,,51.0999984741,True,,,0.0,,False,False,False,False,False,False
187,171290,99999,2009,2,23,34.4000015259,24,28.6000003815,24.0,,,,,5.80000019073,24.0,3.59999990463,24.0,8.0,,28.3999996185,True,,,,,False,False,False,False,False,False
188,334640,99999,1975,3,7,39.5999984741,5,39.2000007629,5.0,1020.29998779,5.0,,,1.29999995232,5.0,5.80000019073,5.0,9.69999980927,,35.5999984741,True,,,0.0,,False,False,False,False,False,False
189,726555,99999,2005,11,29,21.6000003815,24,17.3999996185,24.0,1005.59997559,8.0,,,2.29999995232,24.0,17.0,24.0,22.8999996185,29.8999996185,15.8000001907,True,,,0.589999973774,,False,False,False,False,False,False
190,478500,99999,1989,1,3,44.7000007629,21,37.2000007629,21.0,,,,,7.0,21.0,8.0,21.0,21.0,26.0,33.7999992371,True,,,0.0,,False,False,False,False,False,False
191,766850,99999,2001,3,20,57.2000007629,17,44.5,17.0,,,,,8.80000019073,17.0,5.30000019073,17.0,9.89999961853,,42.7999992371,True,,,0.00999999977648,,False,False,False,False,False,False
192,722670,23042,1990,9,15,75.0999984741,24,59.9000015259,24.0,1014.29998779,24.0,905.400024414,24.0,12.6000003815,24.0,6.40000009537,24.0,12.0,,60.0999984741,False,,,0.00999999977648,,False,False,False,False,False,False
193,995270,99999,2004,6,7,50.2999992371,11,45.7000007629,11.0,1013.0,11.0,,,,,13.3999996185,11.0,19.0,,47.7000007629,True,,,0.0,,False,False,False,False,False,False
194,722060,13889,1995,4,22,75.3000030518,24,61.2000007629,24.0,1016.70001221,24.0,,,7.0,24.0,4.5,24.0,12.0,,59.0,True,,,0.0,,False,False,False,False,False,False
195,33450,99999,2008,11,22,34.2000007629,8,24.8999996185,7.0,,,,,17.8999996185,8.0,7.90000009537,8.0,12.0,,29.1000003815,True,,,0.0,,False,False,False,False,False,False
196,782290,99999,1987,7,7,84.1999969482,16,75.5,16.0,1017.70001221,16.0,1017.29998779,16.0,6.0,16.0,11.1999998093,16.0,20.0,,75.1999969482,False,,,0.0,,False,False,False,False,False,False
197,955510,99999,1999,11,3,59.0999984741,7,48.9000015259,7.0,1017.09997559,7.0,944.700012207,7.0,,,14.1000003815,7.0,15.8999996185,,49.5999984741,False,,,0.0,,False,False,False,False,False,False
198,749033,99999,1944,2,27,76.8000030518,12,67.8000030518,12.0,1012.40002441,12.0,,,83.1999969482,12.0,2.70000004768,12.0,8.89999961853,,63.2999992371,True,,,0.0,,False,False,False,False,False,False
199,28690,99999,1988,2,15,25.8999996185,8,23.5,8.0,1023.5,8.0,,,9.0,8.0,5.90000009537,8.0,8.0,,19.6000003815,True,,,0.129999995232,21.7000007629,False,False,False,False,False,False
200,719070,99999,1984,11,11,23.2999992371,24,17.8999996185,24.0,1015.40002441,24.0,1015.0,24.0,7.69999980927,24.0,12.3000001907,24.0,17.1000003815,26.0,17.6000003815,False,,,0.0900000035763,10.1999998093,False,False,False,False,False,False
201,163250,99999,1976,8,5,69.5,7,55.4000015259,7.0,1015.40002441,7.0,,,11.3999996185,7.0,4.30000019073,7.0,6.0,,62.5999984741,True,,,0.239999994636,,False,False,False,False,False,False
202,725090,14739,1952,3,29,39.4000015259,24,22.6000003815,24.0,1019.40002441,24.0,1018.40002441,24.0,12.6000003815,24.0,9.0,24.0,12.0,,34.0,True,,,0.0,,False,False,False,False,False,False
203,607400,99999,1975,12,10,57.5999984741,22,55.9000015259,22.0,,,,,4.19999980927,22.0,4.80000019073,22.0,9.89999961853,,55.4000015259,False,,,,,False,False,False,False,False,False
204,949030,99999,2004,3,26,56.2000007629,8,23.7999992371,8.0,,,,,,,3.5,8.0,14.0,,51.0999984741,False,,,0.0,,False,False,False,False,False,False
205,368590,99999,1985,11,6,41.5999984741,8,25.5,8.0,1027.40002441,8.0,,,,,5.09999990463,8.0,7.80000019073,,28.2000007629,True,,,0.0,,False,False,False,False,False,False
206,713480,99999,2008,4,29,50.0,22,33.7000007629,22.0,,,,,,,5.90000009537,22.0,11.1000003815,,39.2000007629,True,,,0.0,,False,False,False,False,False,False
207,481120,99999,1959,7,26,80.5,6,75.6999969482,6.0,1009.59997559,6.0,,,10.6000003815,6.0,2.5,6.0,4.09999990463,,75.0,False,,,,,False,False,False,False,False,False
208,999999,13958,1960,3,31,67.0,24,51.7000007629,24.0,1007.90002441,24.0,986.0,24.0,13.5,24.0,8.89999961853,24.0,18.1000003815,,55.9000015259,True,,,0.0,,False,False,False,False,False,False
209,683680,99999,1977,5,5,53.0999984741,7,31.0,7.0,,,834.799987793,7.0,8.89999961853,7.0,7.09999990463,7.0,9.89999961853,,39.2000007629,True,,,0.0,,False,False,False,False,False,False
210,726379,14845,1984,4,20,47.0999984741,24,39.9000015259,24.0,1019.79998779,24.0,,,9.60000038147,24.0,5.90000009537,24.0,11.1000003815,,35.0999984741,False,,,0.0,,True,True,True,True,True,True
211,152120,99999,1999,4,21,45.0,10,34.7999992371,5.0,1021.0,4.0,966.299987793,5.0,6.19999980927,9.0,0.899999976158,9.0,3.90000009537,,29.7999992371,True,,,0.0,,False,False,False,False,False,False
212,42350,99999,1967,3,9,-20.6000003815,4,-29.1000003815,4.0,989.299987793,4.0,816.0,4.0,11.6000003815,4.0,11.5,4.0,26.0,,-23.6000003815,True,,,0.0,,False,False,False,False,False,False
213,10890,99999,1986,11,26,34.0,21,33.0999984741,21.0,,,,,7.0,21.0,9.30000019073,21.0,14.0,26.0,32.0,True,,,0.0399999991059,,False,False,False,False,False,False
214,82130,99999,1974,5,4,42.7999992371,4,36.0,4.0,,,897.099975586,4.0,11.1999998093,4.0,6.5,4.0,7.0,,35.5999984741,False,,,0.0,,False,False,False,False,False,False
215,872570,99999,2010,1,14,75.9000015259,8,57.2000007629,8.0,1015.0,8.0,1004.90002441,8.0,9.0,8.0,2.5,8.0,5.09999990463,,60.4000015259,False,,,0.0,,False,False,False,False,False,False
216,161100,99999,2002,4,27,55.2999992371,18,47.0,18.0,,,,,6.80000019073,18.0,9.69999980927,18.0,20.0,35.0,51.7999992371,True,,,1.29999995232,,False,False,False,False,False,False
217,601150,99999,2002,8,26,71.6999969482,24,59.4000015259,24.0,1018.20001221,8.0,,,5.59999990463,24.0,7.19999980927,24.0,18.1000003815,,62.7999992371,False,,,0.0,,False,False,False,False,False,False
218,245070,99999,1963,9,27,32.7999992371,5,28.6000003815,5.0,996.299987793,5.0,,,7.5,5.0,12.3999996185,5.0,16.8999996185,,28.0,True,,,,,False,False,False,False,False,False
219,722057,12854,1974,12,4,54.4000015259,8,36.2000007629,8.0,,,,,14.3999996185,8.0,6.0,8.0,8.89999961853,,41.0,True,,,0.0,,False,False,False,False,False,False
220,578320,99999,2000,3,19,59.4000015259,7,49.9000015259,7.0,1013.79998779,7.0,,,13.5,7.0,5.0,7.0,11.6999998093,,51.5999984741,False,,,0.0299999993294,,False,False,False,False,False,False
221,22220,99999,2007,5,10,36.9000015259,6,24.2999992371,6.0,999.700012207,6.0,959.900024414,6.0,46.5999984741,6.0,4.19999980927,6.0,5.80000019073,,27.5,False,,,0.0,,False,False,False,False,False,False
222,478830,99999,1992,4,14,56.0,16,36.2000007629,16.0,,,,,7.0,16.0,5.80000019073,16.0,8.89999961853,,48.2000007629,True,,,0.0,,False,False,False,False,False,False
223,999999,93837,1971,9,24,80.5999984741,24,72.4000015259,24.0,1019.90002441,24.0,1018.90002441,24.0,6.09999990463,24.0,5.90000009537,24.0,11.1000003815,,73.9000015259,True,,,,,True,True,True,True,True,True
224,766470,99999,2007,9,27,80.1999969482,8,76.3000030518,8.0,1012.79998779,8.0,1009.79998779,8.0,6.80000019073,8.0,1.5,8.0,3.90000009537,,72.3000030518,False,,,0.0,,True,True,True,True,True,True
225,911700,22508,1989,3,27,76.3000030518,13,63.9000015259,13.0,1017.59997559,13.0,,,10.8999996185,13.0,4.90000009537,13.0,9.89999961853,,62.7999992371,False,,,0.0,,False,False,False,False,False,False
226,851140,99999,1975,9,26,86.6999969482,5,72.6999969482,5.0,,,,,4.19999980927,5.0,1.20000004768,5.0,6.0,,71.5999984741,False,,,0.0,,False,False,False,False,False,False
227,913340,40505,1993,3,4,80.9000015259,24,75.9000015259,24.0,1010.20001221,24.0,1009.90002441,24.0,13.8000001907,24.0,7.90000009537,24.0,15.8999996185,,75.0,False,,,1.04999995232,,False,False,False,False,False,False
228,960010,99999,1958,6,2,82.8000030518,5,73.8000030518,5.0,1009.5,5.0,,,12.1999998093,5.0,13.1999998093,5.0,22.0,,77.0,True,,,0.589999973774,,False,False,False,False,False,False
229,80750,99999,1984,1,30,31.1000003815,15,30.7000007629,15.0,,,921.599975586,8.0,1.79999995232,15.0,9.30000019073,15.0,15.8999996185,,27.7000007629,True,,,0.119999997318,,True,True,True,True,True,True
230,243610,99999,1975,7,26,58.5,4,41.5,4.0,,,,,,,1.5,4.0,3.90000009537,,30.2000007629,False,,,0.0,,False,False,False,False,False,False
231,104440,99999,1990,2,3,44.7999992371,14,34.9000015259,14.0,1011.0,14.0,990.0,14.0,19.5,14.0,8.5,14.0,20.0,49.9000015259,39.7000007629,True,,,0.0,,False,False,False,False,False,False
232,719710,99999,2009,2,5,-26.3999996185,4,-32.7000007629,4.0,1014.70001221,4.0,1009.90002441,4.0,,,0.5,4.0,1.0,,-28.5,False,,,0.0,,False,False,False,False,False,False
233,333770,99999,1988,1,14,29.2999992371,8,23.3999996185,8.0,1028.09997559,8.0,,,6.5,8.0,7.0,8.0,9.69999980927,,25.7000007629,True,,,0.0399999991059,3.5,False,False,False,False,False,False
234,484500,99999,1960,3,9,88.1999969482,5,65.5999984741,5.0,1008.5,5.0,,,2.79999995232,5.0,5.69999980927,5.0,9.89999961853,,75.0,False,,,0.0,,False,False,False,False,False,False
235,102030,99999,1986,5,11,53.9000015259,24,47.4000015259,24.0,1012.79998779,24.0,,,8.5,24.0,20.0,24.0,25.1000003815,35.0,50.0,False,,,0.019999999553,,False,False,False,False,False,False
236,28450,99999,1974,5,19,36.0,8,21.2000007629,8.0,1030.40002441,8.0,,,31.1000003815,8.0,6.80000019073,8.0,8.0,,30.2000007629,False,,,0.0,,False,False,False,False,False,False
237,10890,99999,1995,5,18,45.4000015259,19,29.1000003815,19.0,1011.5,19.0,1000.40002441,19.0,13.6000003815,19.0,14.6999998093,19.0,18.1000003815,,35.5999984741,True,,,0.0,,False,False,False,False,False,False
238,66550,99999,2009,11,26,40.0999984741,24,32.0,24.0,,,897.400024414,24.0,,,1.70000004768,24.0,5.09999990463,9.89999961853,33.5999984741,True,,,0.0,,False,False,False,False,False,False
239,942900,99999,1999,8,26,74.0,6,,,1017.20001221,6.0,1016.5,6.0,,,13.6000003815,6.0,15.8999996185,,73.5999984741,True,,,0.0,,False,False,False,False,False,False
240,238910,99999,1999,1,28,-48.5999984741,4,-51.5999984741,4.0,1052.69995117,4.0,1012.29998779,4.0,1.10000002384,4.0,0.5,4.0,1.89999997616,,-53.7000007629,False,,,0.0,28.2999992371,True,True,True,True,True,True
241,602650,99999,2000,6,18,86.3000030518,22,38.2999992371,22.0,,,894.099975586,8.0,6.19999980927,22.0,7.69999980927,22.0,19.0,,75.0,False,,,0.00999999977648,,False,False,False,False,False,False
